UF;Município;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
MG;MINDURI;665;0,0004;0;3;2024-09-16 15:01:10
MG;MIRABELA;1426;0,0008;0;10;2024-09-16 15:01:10
MG;MIRADOURO;1258;0,0007;0;6;2024-09-16 15:01:10
MG;MIRAVÂNIA;661;0,0004;0;0;2024-09-16 15:01:10
MG;MIRAÍ;2064;0,0012;0;5;2024-09-16 15:01:10
MG;MOEDA;1038;0,0006;0;5;2024-09-16 15:01:10
MG;MOEMA;1087;0,0006;0;3;2024-09-16 15:01:10
MG;MONJOLOS;487;0,0003;0;2;2024-09-16 15:01:10
MG;MONSENHOR PAULO;875;0,0005;0;2;2024-09-16 15:01:10
MG;MONTALVÂNIA;1169;0,0007;0;1;2024-09-16 15:01:10
MG;MONTE ALEGRE DE MINAS;2042;0,0012;0;3;2024-09-16 15:01:10
MG;MONTE AZUL;1877;0,0011;0;4;2024-09-16 15:01:10
MG;MONTE BELO;1417;0,0008;1;1;2024-09-16 15:01:10
MG;MONTE CARMELO;2911;0,0017;0;3;2024-09-16 15:01:10
MG;MONTE FORMOSO;742;0,0004;0;1;2024-09-16 15:01:10
MG;MONTE SANTO DE MINAS;1641;0,001;0;4;2024-09-16 15:01:10
MG;MONTE SIÃO;1658;0,001;0;5;2024-09-16 15:01:10
MG;MONTES CLAROS;14936;0,0087;2;110;2024-09-16 15:01:10
MG;MONTEZUMA;826;0,0005;0;3;2024-09-16 15:01:10
MG;MORADA NOVA DE MINAS;1195;0,0007;1;2;2024-09-16 15:01:10
MG;MORRO DA GARÇA;640;0,0004;0;0;2024-09-16 15:01:10
MG;MORRO DO PILAR;1129;0,0007;0;3;2024-09-16 15:01:10
MG;MUNHOZ;1151;0,0007;0;1;2024-09-16 15:01:10
MG;MURIAÉ;5979;0,0035;0;8;2024-09-16 15:01:10
MG;MUTUM;3739;0,0022;0;10;2024-09-16 15:01:10
MG;MUZAMBINHO;1997;0,0012;0;26;2024-09-16 15:01:10
MG;MÁRIO CAMPOS;1762;0,001;0;7;2024-09-16 15:01:10
MG;NACIP RAYDAN;1074;0,0006;0;4;2024-09-16 15:01:10
MG;NANUQUE;4719;0,0027;0;29;2024-09-16 15:01:10
MG;NAQUE;1028;0,0006;0;2;2024-09-16 15:01:10
MG;NATALÂNDIA;744;0,0004;0;5;2024-09-16 15:01:10
MG;NATÉRCIA;862;0,0005;0;1;2024-09-16 15:01:10
MG;NAZARENO;988;0,0006;0;0;2024-09-16 15:01:10
MG;NEPOMUCENO;2581;0,0015;0;5;2024-09-16 15:01:10
MG;NINHEIRA;953;0,0006;0;1;2024-09-16 15:01:10
MG;NOVA BELÉM;1189;0,0007;0;6;2024-09-16 15:01:10
MG;NOVA ERA;1557;0,0009;0;79;2024-09-16 15:01:10
MG;NOVA LIMA;6762;0,0039;1;15;2024-09-16 15:01:10
MG;NOVA MÓDICA;904;0,0005;0;3;2024-09-16 15:01:10
MG;NOVA PONTE;2011;0,0012;0;1;2024-09-16 15:01:10
MG;NOVA PORTEIRINHA;1276;0,0007;0;4;2024-09-16 15:01:10
MG;NOVA RESENDE;1724;0,001;0;5;2024-09-16 15:01:10
MG;NOVA SERRANA;3747;0,0022;0;2;2024-09-16 15:01:10
MG;NOVA UNIÃO;901;0,0005;0;2;2024-09-16 15:01:10
MG;NOVO CRUZEIRO;1946;0,0011;0;36;2024-09-16 15:01:10
MG;NOVO ORIENTE DE MINAS;1134;0,0007;1;3;2024-09-16 15:01:10
MG;NOVORIZONTE;707;0,0004;0;3;2024-09-16 15:01:10
MG;OLARIA;755;0,0004;0;0;2024-09-16 15:01:10
MG;OLHOS D'ÁGUA;842;0,0005;0;1;2024-09-16 15:01:10
MG;OLIVEIRA;2748;0,0016;0;10;2024-09-16 15:01:10
MG;OLIVEIRA FORTES;501;0,0003;0;0;2024-09-16 15:01:10
MG;OLÍMPIO NORONHA;440;0,0003;0;1;2024-09-16 15:01:10
MG;ONÇA DE PITANGUI;593;0,0003;0;3;2024-09-16 15:01:10
MG;ORATÓRIOS;693;0,0004;0;2;2024-09-16 15:01:10
MG;ORIZÂNIA;1079;0,0006;0;0;2024-09-16 15:01:10
MG;OURO BRANCO;3529;0,002;0;4;2024-09-16 15:01:10
MG;OURO FINO;2548;0,0015;0;5;2024-09-16 15:01:10
MG;OURO PRETO;6107;0,0035;0;19;2024-09-16 15:01:10
MG;OURO VERDE DE MINAS;1202;0,0007;0;1;2024-09-16 15:01:10
MG;PADRE CARVALHO;757;0,0004;0;1;2024-09-16 15:01:10
MG;PADRE PARAÍSO;1527;0,0009;0;1;2024-09-16 15:01:10
MG;PAI PEDRO;839;0,0005;0;1;2024-09-16 15:01:10
MG;PAINEIRAS;613;0,0004;0;1;2024-09-16 15:01:10
MG;PAINS;1240;0,0007;0;2;2024-09-16 15:01:10
MG;PAIVA;630;0,0004;0;0;2024-09-16 15:01:10
MG;PALMA;1128;0,0007;0;2;2024-09-16 15:01:10
MG;PALMÓPOLIS;1058;0,0006;0;5;2024-09-16 15:01:10
MG;PAPAGAIOS;1124;0,0007;2;1;2024-09-16 15:01:10
MG;PARACATU;6916;0,004;0;23;2024-09-16 15:01:10
MG;PARAGUAÇU;1683;0,001;1;2;2024-09-16 15:01:10
MG;PARAISÓPOLIS;1727;0,001;0;4;2024-09-16 15:01:10
MG;PARAOPEBA;1966;0,0011;0;6;2024-09-16 15:01:10
MG;PARÁ DE MINAS;4763;0,0028;2;39;2024-09-16 15:01:10
MG;PASSA QUATRO;1473;0,0009;0;3;2024-09-16 15:01:10
MG;PASSA TEMPO;1394;0,0008;0;2;2024-09-16 15:01:10
MG;PASSA VINTE;619;0,0004;0;4;2024-09-16 15:01:10
MG;PASSABÉM;394;0,0002;0;2;2024-09-16 15:01:10
MG;PASSOS;7182;0,0042;1;34;2024-09-16 15:01:10
MG;PATIS;617;0,0004;0;8;2024-09-16 15:01:10
MG;PATOS DE MINAS;9215;0,0053;0;23;2024-09-16 15:01:10
MG;PATROCÍNIO;4635;0,0027;1;8;2024-09-16 15:01:10
MG;PATROCÍNIO DO MURIAÉ;937;0,0005;0;7;2024-09-16 15:01:10
MG;PAULA CÂNDIDO;1164;0,0007;0;4;2024-09-16 15:01:10
MG;PAULISTAS;935;0,0005;0;7;2024-09-16 15:01:10
MG;PAVÃO;941;0,0005;0;3;2024-09-16 15:01:10
MG;PEDRA AZUL;2303;0,0013;0;5;2024-09-16 15:01:10
MG;PEDRA BONITA;1182;0,0007;0;2;2024-09-16 15:01:10
MG;PEDRA DO ANTA;719;0,0004;0;5;2024-09-16 15:01:10
MG;PEDRA DO INDAIÁ;695;0,0004;0;4;2024-09-16 15:01:10
MG;PEDRA DOURADA;550;0,0003;0;2;2024-09-16 15:01:10
MG;PEDRALVA;1156;0,0007;0;4;2024-09-16 15:01:10
MG;PEDRAS DE MARIA DA CRUZ;1087;0,0006;0;6;2024-09-16 15:01:10
MG;PEDRINÓPOLIS;808;0,0005;0;3;2024-09-16 15:01:10
MG;PEDRO LEOPOLDO;3727;0,0022;0;7;2024-09-16 15:01:10
MG;PEDRO TEIXEIRA;610;0,0004;0;0;2024-09-16 15:01:10
MG;PEQUERI;551;0,0003;0;0;2024-09-16 15:01:10
MG;PEQUI;730;0,0004;0;4;2024-09-16 15:01:10
MG;PERDIGÃO;943;0,0005;0;0;2024-09-16 15:01:10
MG;PERDIZES;1626;0,0009;0;5;2024-09-16 15:01:10
MG;PERDÕES;2146;0,0012;0;9;2024-09-16 15:01:10
MG;PERIQUITO;1357;0,0008;0;12;2024-09-16 15:01:10
MG;PESCADOR;856;0,0005;0;1;2024-09-16 15:01:10
MG;PEÇANHA;1474;0,0009;0;5;2024-09-16 15:01:10
MG;PIAU;553;0,0003;0;1;2024-09-16 15:01:10
MG;PIEDADE DE CARATINGA;918;0,0005;0;11;2024-09-16 15:01:10
MG;PIEDADE DE PONTE NOVA;721;0,0004;0;3;2024-09-16 15:01:10
MG;PIEDADE DO RIO GRANDE;729;0,0004;0;0;2024-09-16 15:01:10
MG;PIEDADE DOS GERAIS;823;0,0005;0;3;2024-09-16 15:01:10
MG;PIMENTA;1110;0,0006;0;8;2024-09-16 15:01:10
MG;PINGO D'ÁGUA;859;0,0005;0;6;2024-09-16 15:01:10
MG;PINTÓPOLIS;1352;0,0008;0;5;2024-09-16 15:01:10
MG;PIRACEMA;1163;0,0007;0;6;2024-09-16 15:01:10
MG;PIRAJUBA;774;0,0004;0;0;2024-09-16 15:01:10
MG;PIRANGA;1452;0,0008;0;4;2024-09-16 15:01:10
MG;PIRANGUINHO;1030;0,0006;0;4;2024-09-16 15:01:10
MG;PIRANGUÇU;820;0,0005;0;1;2024-09-16 15:01:10
MG;PIRAPETINGA;1490;0,0009;1;4;2024-09-16 15:01:10
MG;PIRAPORA;4483;0,0026;0;13;2024-09-16 15:01:10
MG;PIRAÚBA;1461;0,0008;0;3;2024-09-16 15:01:10
MG;PITANGUI;2016;0,0012;0;2;2024-09-16 15:01:10
MG;PIUMHI;2514;0,0015;0;10;2024-09-16 15:01:10
MG;PLANURA;1768;0,001;0;4;2024-09-16 15:01:10
MG;POCRANE;932;0,0005;0;2;2024-09-16 15:01:10
MG;POMPÉU;2332;0,0014;0;7;2024-09-16 15:01:10
MG;PONTE NOVA;4081;0,0024;2;28;2024-09-16 15:01:10
MG;PONTO CHIQUE;646;0,0004;0;2;2024-09-16 15:01:10
MG;PONTO DOS VOLANTES;935;0,0005;0;1;2024-09-16 15:01:10
MG;PORTEIRINHA;2308;0,0013;0;12;2024-09-16 15:01:10
MG;PORTO FIRME;1213;0,0007;0;2;2024-09-16 15:01:10
MG;POTÉ;1594;0,0009;0;4;2024-09-16 15:01:10
MG;POUSO ALEGRE;7960;0,0046;0;15;2024-09-16 15:01:10
MG;POUSO ALTO;869;0,0005;0;4;2024-09-16 15:01:10
MG;POÇO FUNDO;1029;0,0006;0;3;2024-09-16 15:01:10
MG;POÇOS DE CALDAS;8815;0,0051;0;135;2024-09-16 15:01:10
MG;PRADOS;803;0,0005;0;1;2024-09-16 15:01:10
MG;PRATA;1965;0,0011;1;1;2024-09-16 15:01:10
MG;PRATINHA;772;0,0004;0;0;2024-09-16 15:01:10
MG;PRATÁPOLIS;1181;0,0007;0;3;2024-09-16 15:01:10
MG;PRESIDENTE BERNARDES;602;0,0003;0;0;2024-09-16 15:01:10
MG;PRESIDENTE JUSCELINO;440;0,0003;0;0;2024-09-16 15:01:10
MG;PRESIDENTE KUBITSCHEK;453;0,0003;0;0;2024-09-16 15:01:10
MG;PRESIDENTE OLEGÁRIO;2391;0,0014;0;6;2024-09-16 15:01:10
MG;PRUDENTE DE MORAIS;1559;0,0009;0;3;2024-09-16 15:01:10
MG;QUARTEL GERAL;856;0,0005;0;4;2024-09-16 15:01:10
MG;QUELUZITO;383;0,0002;0;3;2024-09-16 15:01:10
MG;RAPOSOS;1764;0,001;0;10;2024-09-16 15:01:10
MG;RAUL SOARES;2444;0,0014;1;13;2024-09-16 15:01:10
MG;RECREIO;1398;0,0008;0;1;2024-09-16 15:01:10
MG;REDUTO;886;0,0005;0;1;2024-09-16 15:01:10
MG;RESENDE COSTA;1000;0,0006;0;3;2024-09-16 15:01:10
MG;RESPLENDOR;1397;0,0008;0;10;2024-09-16 15:01:10
MG;RESSAQUINHA;1048;0,0006;0;0;2024-09-16 15:01:10
MG;RIACHINHO;852;0,0005;0;4;2024-09-16 15:01:10
MG;RIACHO DOS MACHADOS;1011;0,0006;2;1;2024-09-16 15:01:10
MG;RIBEIRÃO DAS NEVES;11117;0,0064;1;66;2024-09-16 15:01:10
MG;RIBEIRÃO VERMELHO;1033;0,0006;0;5;2024-09-16 15:01:10
MG;RIO ACIMA;1653;0,001;0;13;2024-09-16 15:01:10
MG;RIO CASCA;1325;0,0008;0;5;2024-09-16 15:01:10
MG;RIO DO PRADO;473;0,0003;0;2;2024-09-16 15:01:10
MG;RIO DOCE;594;0,0003;0;1;2024-09-16 15:01:10
MG;RIO ESPERA;845;0,0005;0;2;2024-09-16 15:01:10
MG;RIO MANSO;937;0,0005;0;1;2024-09-16 15:01:10
MG;RIO NOVO;1492;0,0009;1;5;2024-09-16 15:01:10
MG;RIO PARANAÍBA;1642;0,001;0;22;2024-09-16 15:01:10
MG;RIO PARDO DE MINAS;1760;0,001;0;6;2024-09-16 15:01:10
MG;RIO PIRACICABA;1642;0,001;0;4;2024-09-16 15:01:10
MG;RIO POMBA;1655;0,001;0;9;2024-09-16 15:01:10
MG;RIO PRETO;984;0,0006;0;3;2024-09-16 15:01:10
MG;RIO VERMELHO;790;0,0005;0;1;2024-09-16 15:01:10
MG;RITÁPOLIS;1218;0,0007;0;0;2024-09-16 15:01:10
MG;ROCHEDO DE MINAS;469;0,0003;0;0;2024-09-16 15:01:10
MG;RODEIRO;910;0,0005;0;0;2024-09-16 15:01:10
MG;ROMARIA;762;0,0004;0;2;2024-09-16 15:01:10
MG;ROSÁRIO DA LIMEIRA;784;0,0005;0;0;2024-09-16 15:01:10
MG;RUBELITA;1061;0,0006;0;4;2024-09-16 15:01:10
MG;RUBIM;871;0,0005;0;3;2024-09-16 15:01:10
MG;SABARÁ;8415;0,0049;0;451;2024-09-16 15:01:10
MG;SABINÓPOLIS;1179;0,0007;0;4;2024-09-16 15:01:10
MG;SACRAMENTO;2672;0,0015;0;3;2024-09-16 15:01:10
MG;SALINAS;2538;0,0015;0;15;2024-09-16 15:01:10
MG;SALTO DA DIVISA;760;0,0004;0;4;2024-09-16 15:01:10
MG;SANTA BÁRBARA;3105;0,0018;0;11;2024-09-16 15:01:10
MG;SANTA BÁRBARA DO LESTE;1318;0,0008;0;23;2024-09-16 15:01:10
MG;SANTA BÁRBARA DO MONTE VERDE;635;0,0004;0;10;2024-09-16 15:01:10
MG;SANTA BÁRBARA DO TUGÚRIO;856;0,0005;0;2;2024-09-16 15:01:10
MG;SANTA CRUZ DE MINAS;869;0,0005;0;4;2024-09-16 15:01:10
MG;SANTA CRUZ DE SALINAS;846;0,0005;0;3;2024-09-16 15:01:10
MG;SANTA CRUZ DO ESCALVADO;1103;0,0006;0;9;2024-09-16 15:01:10
MG;SANTA EFIGÊNIA DE MINAS;710;0,0004;0;0;2024-09-16 15:01:10
MG;SANTA FÉ DE MINAS;718;0,0004;0;1;2024-09-16 15:01:10
MG;SANTA HELENA DE MINAS;935;0,0005;0;7;2024-09-16 15:01:10
MG;SANTA JULIANA;1535;0,0009;0;1;2024-09-16 15:01:10
MG;SANTA LUZIA;12623;0,0073;0;60;2024-09-16 15:01:10
MG;SANTA MARGARIDA;2393;0,0014;0;1;2024-09-16 15:01:10
MG;SANTA MARIA DE ITABIRA;973;0,0006;0;4;2024-09-16 15:01:10
MG;SANTA MARIA DO SALTO;831;0,0005;0;2;2024-09-16 15:01:10
MG;SANTA MARIA DO SUAÇUÍ;1880;0,0011;0;2;2024-09-16 15:01:10
MG;SANTA RITA DE CALDAS;905;0,0005;0;4;2024-09-16 15:01:10
MG;SANTA RITA DE IBITIPOCA;561;0,0003;0;0;2024-09-16 15:01:10
MG;SANTA RITA DE JACUTINGA;1204;0,0007;0;29;2024-09-16 15:01:10
MG;SANTA RITA DE MINAS;1098;0,0006;0;21;2024-09-16 15:01:10
MG;SANTA RITA DO ITUETO;769;0,0004;0;2;2024-09-16 15:01:10
MG;SANTA RITA DO SAPUCAÍ;2205;0,0013;0;3;2024-09-16 15:01:10
MG;SANTA ROSA DA SERRA;762;0,0004;0;4;2024-09-16 15:01:10
MG;SANTA VITÓRIA;2666;0,0015;0;4;2024-09-16 15:01:10
MG;SANTANA DA VARGEM;964;0,0006;0;4;2024-09-16 15:01:10
MG;SANTANA DE CATAGUASES;945;0,0005;0;5;2024-09-16 15:01:10
MG;SANTANA DE PIRAPAMA;1244;0,0007;0;5;2024-09-16 15:01:10
MG;SANTANA DO DESERTO;570;0,0003;0;1;2024-09-16 15:01:10
MG;SANTANA DO GARAMBÉU;507;0,0003;0;0;2024-09-16 15:01:10
MG;SANTANA DO JACARÉ;722;0,0004;0;9;2024-09-16 15:01:10
MG;SANTANA DO MANHUAÇU;1327;0,0008;0;1;2024-09-16 15:01:10
MG;SANTANA DO PARAÍSO;3167;0,0018;0;8;2024-09-16 15:01:10
MG;SANTANA DO RIACHO;954;0,0006;0;0;2024-09-16 15:01:10
MG;SANTANA DOS MONTES;776;0,0004;0;4;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO AMPARO;1549;0,0009;0;31;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO AVENTUREIRO;517;0,0003;0;3;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO GRAMA;830;0,0005;0;1;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO ITAMBÉ;582;0,0003;0;0;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO JACINTO;1195;0,0007;0;2;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO MONTE;1889;0,0011;0;10;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO RETIRO;779;0,0005;0;0;2024-09-16 15:01:10
MG;SANTO ANTÔNIO DO RIO ABAIXO;564;0,0003;0;2;2024-09-16 15:01:10
MG;SANTO HIPÓLITO;806;0,0005;0;2;2024-09-16 15:01:10
MG;SANTOS DUMONT;4279;0,0025;0;8;2024-09-16 15:01:10
MG;SAPUCAÍ-MIRIM;910;0,0005;0;0;2024-09-16 15:01:10
MG;SARDOÁ;798;0,0005;0;1;2024-09-16 15:01:10
MG;SARZEDO;2519;0,0015;0;16;2024-09-16 15:01:10
MG;SEM PEIXE;783;0,0005;0;1;2024-09-16 15:01:10
MG;SENADOR AMARAL;906;0,0005;0;3;2024-09-16 15:01:10
MG;SENADOR CORTES;498;0,0003;0;2;2024-09-16 15:01:10
MG;SENADOR FIRMINO;925;0,0005;0;1;2024-09-16 15:01:10
MG;SENADOR JOSÉ BENTO;667;0,0004;0;4;2024-09-16 15:01:10
MG;SENADOR MODESTINO GONÇALVES;727;0,0004;0;0;2024-09-16 15:01:10
MG;SENHORA DE OLIVEIRA;762;0,0004;0;1;2024-09-16 15:01:10
MG;SENHORA DO PORTO;689;0,0004;0;1;2024-09-16 15:01:10
MG;SENHORA DOS REMÉDIOS;970;0,0006;0;3;2024-09-16 15:01:10
MG;SERICITA;843;0,0005;0;2;2024-09-16 15:01:10
MG;SERITINGA;559;0,0003;0;3;2024-09-16 15:01:10
MG;SERRA AZUL DE MINAS;462;0,0003;0;2;2024-09-16 15:01:10
MG;SERRA DA SAUDADE;369;0,0002;0;1;2024-09-16 15:01:10
MG;SERRA DO SALITRE;978;0,0006;0;1;2024-09-16 15:01:10
MG;SERRA DOS AIMORÉS;914;0,0005;0;7;2024-09-16 15:01:10
MG;SERRANIA;1092;0,0006;0;0;2024-09-16 15:01:10
MG;SERRANOS;647;0,0004;0;1;2024-09-16 15:01:10
MG;SERRANÓPOLIS DE MINAS;794;0,0005;0;1;2024-09-16 15:01:10
MG;SERRO;1270;0,0007;0;3;2024-09-16 15:01:10
MG;SETE LAGOAS;12536;0,0073;1;25;2024-09-16 15:01:10
MG;SETUBINHA;997;0,0006;0;0;2024-09-16 15:01:10
MG;SILVEIRÂNIA;782;0,0005;0;5;2024-09-16 15:01:10
MG;SILVIANÓPOLIS;581;0,0003;0;0;2024-09-16 15:01:10
MG;SIMONÉSIA;2039;0,0012;1;0;2024-09-16 15:01:10
MG;SIMÃO PEREIRA;555;0,0003;0;1;2024-09-16 15:01:10
MG;SOBRÁLIA;946;0,0005;0;7;2024-09-16 15:01:10
MG;SOLEDADE DE MINAS;798;0,0005;0;1;2024-09-16 15:01:10
MG;SÃO BENTO ABADE;611;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO BRÁS DO SUAÇUÍ;862;0,0005;0;0;2024-09-16 15:01:10
MG;SÃO DOMINGOS DAS DORES;1342;0,0008;0;3;2024-09-16 15:01:10
MG;SÃO DOMINGOS DO PRATA;1472;0,0009;0;1;2024-09-16 15:01:10
MG;SÃO FRANCISCO;2823;0,0016;0;6;2024-09-16 15:01:10
MG;SÃO FRANCISCO DE PAULA;1001;0,0006;0;4;2024-09-16 15:01:10
MG;SÃO FRANCISCO DE SALES;1486;0,0009;0;5;2024-09-16 15:01:10
MG;SÃO FRANCISCO DO GLÓRIA;800;0,0005;0;4;2024-09-16 15:01:10
MG;SÃO FÉLIX DE MINAS;949;0,0006;0;3;2024-09-16 15:01:10
MG;SÃO GERALDO;1095;0,0006;0;1;2024-09-16 15:01:10
MG;SÃO GERALDO DA PIEDADE;688;0,0004;0;1;2024-09-16 15:01:10
MG;SÃO GERALDO DO BAIXIO;682;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO GONÇALO DO ABAETÉ;1188;0,0007;0;6;2024-09-16 15:01:10
MG;SÃO GONÇALO DO PARÁ;1060;0,0006;0;9;2024-09-16 15:01:10
MG;SÃO GONÇALO DO RIO ABAIXO;1392;0,0008;0;4;2024-09-16 15:01:10
MG;SÃO GONÇALO DO RIO PRETO;745;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO GONÇALO DO SAPUCAÍ;1867;0,0011;0;1;2024-09-16 15:01:10
MG;SÃO GOTARDO;2947;0,0017;0;4;2024-09-16 15:01:10
MG;SÃO JOAQUIM DE BICAS;1921;0,0011;0;3;2024-09-16 15:01:10
MG;SÃO JOSÉ DA BARRA;1252;0,0007;0;1;2024-09-16 15:01:10
MG;SÃO JOSÉ DA LAPA;2375;0,0014;0;36;2024-09-16 15:01:10
MG;SÃO JOSÉ DA SAFIRA;811;0,0005;0;4;2024-09-16 15:01:10
MG;SÃO JOSÉ DA VARGINHA;958;0,0006;0;4;2024-09-16 15:01:10
MG;SÃO JOSÉ DO ALEGRE;759;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO JOSÉ DO DIVINO;674;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO JOSÉ DO GOIABAL;877;0,0005;1;0;2024-09-16 15:01:10
MG;SÃO JOSÉ DO JACURI;1200;0,0007;0;6;2024-09-16 15:01:10
MG;SÃO JOSÉ DO MANTIMENTO;860;0,0005;0;2;2024-09-16 15:01:10
MG;SÃO JOÃO BATISTA DO GLÓRIA;1183;0,0007;0;3;2024-09-16 15:01:10
MG;SÃO JOÃO DA LAGOA;624;0,0004;0;1;2024-09-16 15:01:10
MG;SÃO JOÃO DA MATA;524;0,0003;0;0;2024-09-16 15:01:10
MG;SÃO JOÃO DA PONTE;1958;0,0011;0;11;2024-09-16 15:01:10
MG;SÃO JOÃO DAS MISSÕES;904;0,0005;0;5;2024-09-16 15:01:10
MG;SÃO JOÃO DEL REI;5921;0,0034;0;29;2024-09-16 15:01:10
MG;SÃO JOÃO DO MANHUAÇU;1338;0,0008;0;0;2024-09-16 15:01:10
MG;SÃO JOÃO DO MANTENINHA;792;0,0005;0;6;2024-09-16 15:01:10
MG;SÃO JOÃO DO ORIENTE;862;0,0005;0;7;2024-09-16 15:01:10
MG;SÃO JOÃO DO PACUÍ;749;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO JOÃO DO PARAÍSO;2131;0,0012;0;1;2024-09-16 15:01:10
MG;SÃO JOÃO EVANGELISTA;1913;0,0011;0;4;2024-09-16 15:01:10
MG;SÃO JOÃO NEPOMUCENO;2582;0,0015;0;3;2024-09-16 15:01:10
MG;SÃO LOURENÇO;4579;0,0027;0;11;2024-09-16 15:01:10
MG;SÃO MIGUEL DO ANTA;977;0,0006;0;8;2024-09-16 15:01:10
MG;SÃO PEDRO DA UNIÃO;1101;0,0006;0;3;2024-09-16 15:01:10
MG;SÃO PEDRO DO SUAÇUÍ;846;0,0005;0;3;2024-09-16 15:01:10
MG;SÃO PEDRO DOS FERROS;896;0,0005;0;3;2024-09-16 15:01:10
MG;SÃO ROMÃO;1268;0,0007;0;4;2024-09-16 15:01:10
MG;SÃO ROQUE DE MINAS;927;0,0005;0;2;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DA BELA VISTA;1137;0,0007;0;0;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DA VARGEM ALEGRE;1165;0,0007;0;5;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DO ANTA;1295;0,0008;0;2;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DO MARANHÃO;1111;0,0006;0;2;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DO OESTE;853;0,0005;0;3;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DO PARAÍSO;6708;0,0039;0;12;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DO RIO PRETO;613;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO SEBASTIÃO DO RIO VERDE;607;0,0004;0;0;2024-09-16 15:01:10
MG;SÃO THOMÉ DAS LETRAS;986;0,0006;0;0;2024-09-16 15:01:10
MG;SÃO TIAGO;1089;0,0006;0;0;2024-09-16 15:01:10
MG;SÃO TOMÁS DE AQUINO;878;0,0005;1;0;2024-09-16 15:01:10
MG;SÃO VICENTE DE MINAS;796;0,0005;0;0;2024-09-16 15:01:10
MG;TABULEIRO;657;0,0004;0;4;2024-09-16 15:01:10
MG;TAIOBEIRAS;2546;0,0015;0;10;2024-09-16 15:01:10
MG;TAPARUBA;744;0,0004;0;1;2024-09-16 15:01:10
MG;TAPIRA;1225;0,0007;0;1;2024-09-16 15:01:10
MG;TAPIRAÍ;531;0,0003;0;1;2024-09-16 15:01:10
MG;TAQUARAÇU DE MINAS;789;0,0005;0;0;2024-09-16 15:01:10
MG;TARUMIRIM;1774;0,001;0;8;2024-09-16 15:01:10
MG;TEIXEIRAS;1283;0,0007;0;8;2024-09-16 15:01:10
MG;TEÓFILO OTONI;8883;0,0051;0;50;2024-09-16 15:01:10
MG;TIMÓTEO;6667;0,0039;0;10;2024-09-16 15:01:10
MG;TIRADENTES;911;0,0005;0;1;2024-09-16 15:01:10
MG;TIROS;772;0,0004;0;5;2024-09-16 15:01:10
MG;TOCANTINS;1901;0,0011;0;9;2024-09-16 15:01:10
MG;TOCOS DO MOJI;710;0,0004;0;2;2024-09-16 15:01:10
MG;TOLEDO;863;0,0005;0;2;2024-09-16 15:01:10
MG;TOMBOS;1407;0,0008;1;12;2024-09-16 15:01:10
MG;TRÊS CORAÇÕES;5228;0,003;0;6;2024-09-16 15:01:10
MG;TRÊS MARIAS;3259;0,0019;0;6;2024-09-16 15:01:10
MG;TRÊS PONTAS;2912;0,0017;0;10;2024-09-16 15:01:10
MG;TUMIRITINGA;1111;0,0006;0;1;2024-09-16 15:01:10
MG;TUPACIGUARA;2982;0,0017;1;5;2024-09-16 15:01:10
MG;TURMALINA;1478;0,0009;0;5;2024-09-16 15:01:10
MG;TURVOLÂNDIA;869;0,0005;0;3;2024-09-16 15:01:10
MG;UBAPORANGA;1689;0,001;0;14;2024-09-16 15:01:10
MG;UBAÍ;1024;0,0006;0;0;2024-09-16 15:01:10
MG;UBERABA;29611;0,0172;4;990;2024-09-16 15:01:10
MG;UBERLÂNDIA;42695;0,0248;5;709;2024-09-16 15:01:10
MG;UBÁ;5946;0,0034;0;33;2024-09-16 15:01:10
MG;UMBURATIBA;663;0,0004;0;4;2024-09-16 15:01:10
MG;UNAÍ;5331;0,0031;0;8;2024-09-16 15:01:10
MG;UNIÃO DE MINAS;882;0,0005;0;4;2024-09-16 15:01:10
MG;URUANA DE MINAS;878;0,0005;0;3;2024-09-16 15:01:10
MG;URUCUIA;1133;0,0007;0;0;2024-09-16 15:01:10
MG;URUCÂNIA;1441;0,0008;0;2;2024-09-16 15:01:10
MG;VARGEM ALEGRE;906;0,0005;0;7;2024-09-16 15:01:10
MG;VARGEM BONITA;501;0,0003;0;2;2024-09-16 15:01:10
